round,assay,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
0,TA100,0.8810810810810811,0.8303419978911659,0.8468468468468469,0.7121212121212122,0.932167744005868,0.7736625514403294,0.6986221165616716
0,TA100_S9,0.8632183908045977,0.8274999999999999,0.8081632653061225,0.7333333333333333,0.9174197530864198,0.7689320388349514,0.6737142857142857
0,TA1535,0.9477911646586346,0.8295102819588722,0.8,0.6792452830188679,0.9723553105787576,0.7346938775510203,0.7088617602136063
0,TA1535_S9,0.953091684434968,0.815146750524109,0.8285714285714286,0.6444444444444445,0.9422955974842768,0.7250000000000001,0.7064039636185904
0,TA97,0.9,0.7836073500967118,0.5185185185185185,0.6363636363636364,0.8798355899419731,0.5714285714285714,0.5189557350868305
0,TA97_S9,0.9306930693069309,0.8564585115483319,0.8387096774193549,0.7428571428571429,0.9738237810094096,0.787878787878788,0.7486043400115543
0,TA98,0.8964326812428078,0.8668782673637043,0.7660550458715596,0.8106796116504854,0.9449325660062382,0.7877358490566038,0.7198195128752114
0,TA98_S9,0.903822441430333,0.8723370327847939,0.8155339805825242,0.8076923076923077,0.9488295700982268,0.8115942028985508,0.7470424057356176
0,TA1537,0.9495192307692308,0.8502261032278184,0.8636363636363636,0.7169811320754716,0.9749467228026404,0.7835051546391751,0.7594023675901499
0,TA1537_S9,0.965,0.9318688488934804,0.8545454545454545,0.8867924528301887,0.98395954542983,0.8703703703703703,0.8503420478751473
0,TA102,0.8352272727272727,0.7199139060452928,0.6666666666666666,0.5128205128205128,0.8759124087591241,0.5797101449275363,0.4857784221604845
0,TA102_S9,0.9281045751633988,0.7666514598540146,0.6923076923076923,0.5625,0.8718065693430658,0.6206896551724138,0.5852730710178102
1,TA100,0.8821621621621621,0.8595361710906341,0.7859778597785978,0.8068181818181818,0.9247581717324532,0.7962616822429905,0.7135127832291497
1,TA100_S9,0.8643678160919541,0.8150925925925926,0.8486238532110092,0.6851851851851852,0.9196728395061728,0.7581967213114754,0.6727808974751398
1,TA1535,0.9578313253012049,0.8849904600381598,0.8076923076923077,0.7924528301886793,0.980877676489294,0.7999999999999999,0.7764773695391463
1,TA1535_S9,0.953091684434968,0.815146750524109,0.8285714285714286,0.6444444444444445,0.9272536687631028,0.7250000000000001,0.7064039636185904
1,TA97,0.919047619047619,0.7942456479690523,0.6086956521739131,0.6363636363636364,0.8936170212765957,0.6222222222222223,0.5770927091531868
1,TA97_S9,0.9108910891089108,0.7993156544054747,0.8148148148148148,0.6285714285714286,0.9620188195038496,0.7096774193548386,0.6658107123367202
